DELIVERY_NAME,DELIVERY_RATING,MARKET_NUMBER,MARKET_NAME,TIMEZONE,DASHER,IS_FIRST_DELIVERY,VEHICLE,CREATED_AT,QUOTED_DELIVERY_TIME,ESTIMATED_DELIVERY_TIME,ASAP,FRAUDULENT,ACTUAL_PICKUP_TIME,ACTUAL_DELIVERY_TIME,DASHER_ASSIGNED_TIME,MANUALLY_ASSIGNED,DASHER_CONFIRMED_TIME,DASHER_AT_STORE_TIME,CANCELLED_AT,ACTIVE_DATE,COMPOSITE_SCORE,SUBTOTAL,CONFIRM_TO_DELIVER_DURATION,DASHER_TO_RESTAURANT_DURATION,DASHER_WAIT_DURATION,RESTAURANT_TO_CUSTOMER_DURATION,WAS_BATCHED,TOTAL_ITEM_COUNT,DASHER_TO_STORE_TIME_CATEGORY,ACTUAL_PICKUP_TIME_GALAXY_A,ACTUAL_DELIVERY_TIME_GALAXY_A,DASHER_ASSIGNED_TIME_GALAXY_A,DASHER_AT_STORE_TIME_GALAXY_A,COMPOSITE_STAR_RATING,NUM_FIVE_STARS,NUM_DELIVERIES,NUM_ON_TIME_DELIVERIES
1222,,4001,Dashattan,Galaxy A,Mike,0,bicycle,2055-06-11T01:23:54.750911Z,2055-06-11T02:15:51.808Z,2055-06-11T02:02:33.808Z,1,0,2055-06-11T02:06:51.482851Z,2055-06-11T02:27:53.851564Z,2055-06-11T01:33:14.768777Z,0,2055-06-11T01:33:32.674809Z,,,6/10/2055,4.5,3000,3261,,,1262,0,2,,2055-06-10T22:06:51.482851Z,2055-06-10T22:27:53.851564Z,2055-06-10T21:33:14.768777Z,,4.63,242,736,
913,,4050,Doorlanta,Galaxy A,Hanna,0,car,2055-06-08T01:51:25.441516Z,2055-06-08T02:49:04.509Z,2055-06-08T02:30:46.509Z,1,0,2055-06-08T02:12:12.939139Z,2055-06-08T02:26:31.324986Z,2055-06-08T01:56:07.274875Z,0,2055-06-08T01:56:24.531131Z,2055-06-08T02:05:42.607068Z,,6/7/2055,4.5,3000,1807,558,390,859,0,5,on time,2055-06-07T22:12:12.939139Z,2055-06-07T22:26:31.324986Z,2055-06-07T21:56:07.274875Z,2055-06-07T22:05:42.607068Z,4.79,1007,2899,1301
178,,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-02T22:02:31.039058Z,2055-06-02T22:53:33.107Z,2055-06-02T22:38:54.107Z,1,0,2055-06-02T23:39:39.844861Z,2055-06-02T23:39:48.757142Z,2055-06-02T23:32:27.343629Z,0,2055-06-02T23:32:39.352339Z,,,6/2/2055,4.5,3000,429,,,9,0,3,,2055-06-02T19:39:39.844861Z,2055-06-02T19:39:48.757142Z,2055-06-02T19:32:27.343629Z,,4.7,212,624,347
1550,,4001,Dashattan,Galaxy A,Jim,0,bicycle,2055-06-13T14:35:53.898872Z,2055-06-13T16:00:00Z,2055-06-13T16:00:00Z,0,0,2055-06-13T15:25:12.371872Z,2055-06-13T15:40:45.340296Z,2055-06-13T15:00:14.242999Z,0,2055-06-13T15:01:53.621904Z,2055-06-13T15:14:07.257168Z,,6/13/2055,4.6,3000,2332,734,665,933,0,4,on time,2055-06-13T11:25:12.371872Z,2055-06-13T11:40:45.340296Z,2055-06-13T11:00:14.242999Z,2055-06-13T11:14:07.257168Z,4.4375,24,65,
770,5,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-06T21:48:26.941757Z,2055-06-06T22:54:58.01Z,2055-06-06T22:34:51.01Z,1,0,2055-06-06T22:16:42.484968Z,2055-06-06T22:34:53.703089Z,2055-06-06T21:48:47.389443Z,0,2055-06-06T21:48:52.24804Z,2055-06-06T21:52:16.286309Z,,6/6/2055,4.7,3000,2761,204,1466,1091,0,3,early,2055-06-06T18:16:42.484968Z,2055-06-06T18:34:53.703089Z,2055-06-06T17:48:47.389443Z,2055-06-06T17:52:16.286309Z,4.7,212,624,347
88,,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-02T00:03:52.065854Z,2055-06-02T00:43:52.147Z,2055-06-02T00:36:30.147Z,1,0,2055-06-02T00:16:28.294347Z,2055-06-02T00:27:08.437333Z,2055-06-02T00:05:07.333246Z,0,2055-06-02T00:05:16.241533Z,2055-06-02T00:05:50.251741Z,,6/1/2055,3.090733106,3000,1312,34,638,640,0,4,early,2055-06-01T20:16:28.294347Z,2055-06-01T20:27:08.437333Z,2055-06-01T20:05:07.333246Z,2055-06-01T20:05:50.251741Z,4.7,212,624,347
210,,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-02T23:31:25.298184Z,2055-06-03T00:27:00.358Z,2055-06-03T00:06:53.358Z,1,0,2055-06-02T23:55:18.862105Z,2055-06-03T00:09:41.165877Z,2055-06-02T23:36:35.331422Z,0,2055-06-02T23:36:57.706626Z,2055-06-02T23:44:29.728039Z,,6/2/2055,4.7,3000,1964,452,649,863,0,7,on time,2055-06-02T19:55:18.862105Z,2055-06-02T20:09:41.165877Z,2055-06-02T19:36:35.331422Z,2055-06-02T19:44:29.728039Z,4.7,443,1579,
1329,3,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-11T22:52:14.641877Z,2055-06-11T23:40:21.697Z,2055-06-11T23:20:14.697Z,1,0,2055-06-11T23:15:51.236201Z,2055-06-11T23:20:45.938811Z,2055-06-11T22:58:34.864972Z,0,2055-06-11T22:58:48.364567Z,2055-06-11T23:07:28.364264Z,,6/11/2055,3.653435708,3000,1317,520,503,294,0,3,on time,2055-06-11T19:15:51.236201Z,2055-06-11T19:20:45.938811Z,2055-06-11T18:58:34.864972Z,2055-06-11T19:07:28.364264Z,4.58,254,788,9
1139,,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-10T16:36:56.275504Z,2055-06-10T17:47:55.335Z,2055-06-10T17:28:16.335Z,1,0,2055-06-10T17:10:05.152752Z,2055-06-10T17:28:08.257872Z,2055-06-10T16:40:14.559811Z,0,2055-06-10T16:41:35.396785Z,2055-06-10T16:49:29.711003Z,,6/10/2055,4.2,3000,2793,474,1236,1083,0,4,early,2055-06-10T13:10:05.152752Z,2055-06-10T13:28:08.257872Z,2055-06-10T12:40:14.559811Z,2055-06-10T12:49:29.711003Z,4.52,183,522,
1148,,4001,Dashattan,Galaxy A,KC,0,car,2055-06-10T17:50:32.15829Z,2055-06-10T18:40:33.22Z,2055-06-10T18:21:40.22Z,1,0,2055-06-10T18:06:27.361743Z,2055-06-10T18:15:05.945781Z,2055-06-10T17:52:14.340159Z,0,2055-06-10T17:52:31.208285Z,2055-06-10T18:03:26.427408Z,,6/10/2055,3.375899641,3000,1354,655,181,518,0,2,on time,2055-06-10T14:06:27.361743Z,2055-06-10T14:15:05.945781Z,2055-06-10T13:52:14.340159Z,2055-06-10T14:03:26.427408Z,4.54,2229,6580,
784,,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-06T22:56:12.766452Z,2055-06-06T23:41:12.848Z,2055-06-06T23:33:18.848Z,1,0,2055-06-06T23:16:31.123994Z,2055-06-06T23:33:25.388878Z,2055-06-06T22:56:27.452439Z,0,2055-06-06T22:56:40.64885Z,2055-06-06T23:07:34.678661Z,,6/6/2055,4.7,3000,2205,654,537,1014,0,2,on time,2055-06-06T19:16:31.123994Z,2055-06-06T19:33:25.388878Z,2055-06-06T18:56:27.452439Z,2055-06-06T19:07:34.678661Z,4.56,344,947,22
682,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-05T23:38:38.978018Z,2055-06-06T00:49:17.042Z,2055-06-06T00:24:36.042Z,1,0,2055-06-06T00:15:15.541258Z,2055-06-06T00:26:52.938961Z,2055-06-06T00:01:59.295937Z,0,2055-06-06T00:02:02.988191Z,2055-06-06T00:08:42.495517Z,,6/5/2055,4.5,3000,1490,400,393,697,0,2,on time,2055-06-05T20:15:15.541258Z,2055-06-05T20:26:52.938961Z,2055-06-05T20:01:59.295937Z,2055-06-05T20:08:42.495517Z,4.03,505,1721,457
852,,4050,Doorlanta,Galaxy A,Hanna,0,car,2055-06-07T17:19:53.299056Z,2055-06-07T18:25:58.375Z,2055-06-07T18:10:19.375Z,1,0,2055-06-07T17:58:34.169857Z,2055-06-07T18:11:38.296783Z,2055-06-07T17:31:47.339686Z,0,2055-06-07T17:31:54.039767Z,2055-06-07T17:43:21.347554Z,,6/7/2055,4.9,3000,2384,687,913,784,0,3,early,2055-06-07T13:58:34.169857Z,2055-06-07T14:11:38.296783Z,2055-06-07T13:31:47.339686Z,2055-06-07T13:43:21.347554Z,4.79,1007,2899,1301
430,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-04T19:09:43.348795Z,2055-06-04T20:08:24.503Z,2055-06-04T19:53:43.503Z,1,0,2055-06-04T19:37:02.464323Z,2055-06-04T19:45:36.499649Z,2055-06-04T19:14:07.280673Z,0,2055-06-04T19:14:53.377018Z,,,6/4/2055,4.6,3000,1843,,,514,0,3,,2055-06-04T15:37:02.464323Z,2055-06-04T15:45:36.499649Z,2055-06-04T15:14:07.280673Z,,4.7,1261,3264,232
813,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-07T01:02:00.125811Z,2055-06-07T01:48:38.179Z,2055-06-07T01:40:20.179Z,1,0,2055-06-07T01:26:13.95435Z,2055-06-07T01:38:16.92653Z,2055-06-07T01:06:14.243956Z,0,2055-06-07T01:06:18.158629Z,2055-06-07T01:14:09.445759Z,,6/6/2055,4.5,3000,1918,471,724,723,0,2,on time,2055-06-06T21:26:13.95435Z,2055-06-06T21:38:16.92653Z,2055-06-06T21:06:14.243956Z,2055-06-06T21:14:09.445759Z,4.17,457,1599,
466,,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-04T22:32:18.908876Z,2055-06-04T23:28:09.993Z,2055-06-04T23:11:15.993Z,1,0,2055-06-04T22:53:05.632818Z,2055-06-04T23:00:22.680882Z,2055-06-04T22:39:07.487026Z,0,2055-06-04T22:39:12.817922Z,2055-06-04T22:47:27.921243Z,,6/4/2055,3.501498169,3000,1270,495,338,437,0,5,on time,2055-06-04T18:53:05.632818Z,2055-06-04T19:00:22.680882Z,2055-06-04T18:39:07.487026Z,2055-06-04T18:47:27.921243Z,4.56,344,947,22
138,5,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-02T16:22:34.207501Z,2055-06-02T17:26:48.28Z,2055-06-02T17:07:55.28Z,1,0,2055-06-02T16:42:38.007065Z,2055-06-02T16:54:41.002391Z,2055-06-02T16:22:47.256642Z,0,2055-06-02T16:23:01.239618Z,2055-06-02T16:22:59.561375Z,,6/2/2055,3.712070713,3000,1900,,1179,723,0,3,early,2055-06-02T12:42:38.007065Z,2055-06-02T12:54:41.002391Z,2055-06-02T12:22:47.256642Z,2055-06-02T12:22:59.561375Z,4.62,259,604,21
283,5,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-03T16:17:51.225616Z,2055-06-03T17:11:57.298Z,2055-06-03T17:07:18.298Z,1,0,2055-06-03T16:32:44.834844Z,2055-06-03T16:43:38.905169Z,2055-06-03T16:17:55.837Z,0,2055-06-03T16:18:04.281268Z,2055-06-03T16:26:43.824804Z,,6/3/2055,4.5,3000,1534,519,361,654,0,4,early,2055-06-03T12:32:44.834844Z,2055-06-03T12:43:38.905169Z,2055-06-03T12:17:55.837Z,2055-06-03T12:26:43.824804Z,4.7,443,1579,
70,5,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-01T22:52:18.431599Z,2055-06-01T23:31:39.494Z,2055-06-01T23:26:32.494Z,1,0,2055-06-01T23:10:09.258425Z,2055-06-01T23:21:15.319263Z,2055-06-01T23:01:14.460327Z,0,2055-06-01T23:01:18.663751Z,2055-06-01T23:07:50.376671Z,,6/1/2055,4.8,2500,1197,392,139,666,0,2,late,2055-06-01T19:10:09.258425Z,2055-06-01T19:21:15.319263Z,2055-06-01T19:01:14.460327Z,2055-06-01T19:07:50.376671Z,4.7,443,1579,
230,5,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-03T00:43:47.405762Z,2055-06-03T01:33:47.479Z,2055-06-03T01:17:02.479Z,1,0,2055-06-03T01:03:33.125899Z,2055-06-03T01:16:56.796171Z,2055-06-03T00:44:07.310343Z,0,2055-06-03T00:44:13.987867Z,2055-06-03T00:51:10.418739Z,,6/2/2055,4.5,2500,1963,417,743,803,0,2,on time,2055-06-02T21:03:33.125899Z,2055-06-02T21:16:56.796171Z,2055-06-02T20:44:07.310343Z,2055-06-02T20:51:10.418739Z,4.62,259,604,21
380,1,4050,Doorlanta,Galaxy A,Josh,0,car,2055-06-04T00:28:53.734758Z,2055-06-04T01:23:53.818Z,2055-06-04T00:58:44.818Z,1,0,2055-06-04T01:21:47.84374Z,2055-06-04T01:39:15.748122Z,2055-06-04T00:44:47.323144Z,0,2055-06-04T00:44:59.607658Z,2055-06-04T00:54:45.825229Z,,6/3/2055,3.087312476,2500,3256,586,1622,1048,0,2,on time,2055-06-03T21:21:47.84374Z,2055-06-03T21:39:15.748122Z,2055-06-03T20:44:47.323144Z,2055-06-03T20:54:45.825229Z,4.77,426,1226,85
483,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-04T23:10:45.828684Z,2055-06-04T23:58:17.886Z,2055-06-04T23:38:38.886Z,1,0,2055-06-04T23:33:03.310643Z,2055-06-04T23:36:20.616581Z,2055-06-04T23:16:55.230646Z,0,2055-06-04T23:17:02.523414Z,2055-06-04T23:28:46.530774Z,,6/4/2055,4.7,2500,1158,704,257,197,0,2,on time,2055-06-04T19:33:03.310643Z,2055-06-04T19:36:20.616581Z,2055-06-04T19:16:55.230646Z,2055-06-04T19:28:46.530774Z,4.58,254,788,9
701,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-06T00:18:32.091712Z,2055-06-06T01:16:08.189Z,2055-06-06T00:54:14.189Z,1,0,2055-06-06T00:50:12.999727Z,2055-06-06T00:59:07.814498Z,2055-06-06T00:19:07.495183Z,0,2055-06-06T00:19:14.082091Z,2055-06-06T00:28:15.742937Z,,6/5/2055,3.728607568,2500,2393,541,1317,535,0,4,early,2055-06-05T20:50:12.999727Z,2055-06-05T20:59:07.814498Z,2055-06-05T20:19:07.495183Z,2055-06-05T20:28:15.742937Z,4.62,259,604,21
721,,4050,Doorlanta,Galaxy A,Elon,0,car,2055-06-06T01:49:26.684637Z,2055-06-06T02:52:39.767Z,2055-06-06T02:33:46.767Z,1,0,2055-06-06T02:08:24.04832Z,2055-06-06T02:27:42.876046Z,2055-06-06T01:49:47.304118Z,0,2055-06-06T01:50:01.474878Z,2055-06-06T01:55:25.790378Z,,6/5/2055,4.5,2500,2261,324,779,1158,0,6,early,2055-06-05T22:08:24.04832Z,2055-06-05T22:27:42.876046Z,2055-06-05T21:49:47.304118Z,2055-06-05T21:55:25.790378Z,4.62,259,604,21
181,5,4001,Dashattan,Galaxy A,Zak,0,bicycle,2055-06-02T22:16:10.323269Z,2055-06-02T23:43:35.38Z,2055-06-02T23:23:56.38Z,1,0,2055-06-02T22:38:17.249458Z,2055-06-02T22:47:39.123323Z,2055-06-02T22:24:34.47279Z,0,2055-06-02T22:25:56.548285Z,2055-06-02T22:34:14.120093Z,,6/2/2055,3.104588762,2500,1303,498,243,562,0,1,early,2055-06-02T18:38:17.249458Z,2055-06-02T18:47:39.123323Z,2055-06-02T18:24:34.47279Z,2055-06-02T18:34:14.120093Z,4.63,265,905,77
33,,4050,Doorlanta,Galaxy A,Katelynn,0,car,2055-06-01T20:51:53.636907Z,2055-06-01T21:47:32.712Z,2055-06-01T21:43:39.712Z,1,0,2055-06-01T21:11:53.793646Z,2055-06-01T21:34:51.788258Z,2055-06-01T21:00:07.287254Z,0,2055-06-01T21:00:33.952855Z,,,6/1/2055,4.4,2500,2058,,,1378,0,4,,2055-06-01T17:11:53.793646Z,2055-06-01T17:34:51.788258Z,2055-06-01T17:00:07.287254Z,,4.7,1261,3264,232
383,4,4001,Dashattan,Galaxy A,Bunje,0,bicycle,2055-06-04T00:42:42.156865Z,2055-06-04T01:26:47.213Z,2055-06-04T01:14:53.213Z,1,0,2055-06-04T01:13:05.178559Z,2055-06-04T01:23:54.759479Z,2055-06-04T00:49:15.801432Z,0,2055-06-04T00:49:26.643055Z,2055-06-04T01:04:20.379825Z,,6/3/2055,4.4,2500,2068,894,525,649,0,2,late,2055-06-03T21:13:05.178559Z,2055-06-03T21:23:54.759479Z,2055-06-03T20:49:15.801432Z,2055-06-03T21:04:20.379825Z,4.7,443,1579,
263,5,4001,Dashattan,Galaxy A,Brian,0,bicycle,2055-06-03T15:12:48.530647Z,2055-06-03T15:55:12.605Z,2055-06-03T15:41:19.605Z,1,0,2055-06-03T15:39:24.554988Z,2055-06-03T15:43:24.883383Z,2055-06-03T15:15:14.576811Z,0,2055-06-03T15:15:59.043223Z,2055-06-03T15:33:38.499803Z,,6/3/2055,4.4,2500,1645,1059,346,240,0,5,on time,2055-06-03T11:39:24.554988Z,2055-06-03T11:43:24.883383Z,2055-06-03T11:15:14.576811Z,2055-06-03T11:33:38.499803Z,4.81,747,2902,484
1115,5,4001,Dashattan,Galaxy A,Sean,0,bicycle,2055-06-10T14:22:31.510497Z,2055-06-10T15:45:00Z,2055-06-10T15:45:00Z,0,0,2055-06-10T15:18:43.117179Z,2055-06-10T15:23:55.496101Z,2055-06-10T14:47:54.186731Z,0,2055-06-10T14:48:13.558458Z,2055-06-10T14:57:36.535202Z,,6/10/2055,4.4,2500,2142,563,1267,312,0,5,early,2055-06-10T11:18:43.117179Z,2055-06-10T11:23:55.496101Z,2055-06-10T10:47:54.186731Z,2055-06-10T10:57:36.535202Z,4.52,183,522,
1349,5,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-11T23:47:38.432928Z,2055-06-12T00:48:55.498Z,2055-06-12T00:29:16.498Z,1,0,2055-06-12T00:33:10.580002Z,2055-06-12T00:42:28.536061Z,2055-06-11T23:50:15.425991Z,0,2055-06-11T23:50:40.454573Z,2055-06-11T23:57:45.947029Z,,6/11/2055,4.3,2500,3108,425,2125,558,1,5,,2055-06-11T20:33:10.580002Z,2055-06-11T20:42:28.536061Z,2055-06-11T19:50:15.425991Z,2055-06-11T19:57:45.947029Z,4.58,254,788,9
663,,4050,Doorlanta,Galaxy A,Abhai,0,car,2055-06-05T23:03:53.999335Z,2055-06-06T00:02:19.071Z,2055-06-05T23:42:40.071Z,1,0,2055-06-05T23:21:07.626338Z,2055-06-05T23:43:13.498338Z,2055-06-05T23:04:07.332753Z,0,2055-06-05T23:04:25.008918Z,2055-06-05T23:11:20.567133Z,,6/5/2055,4.7,2500,2328,415,587,1326,1,3,,2055-06-05T19:21:07.626338Z,2055-06-05T19:43:13.498338Z,2055-06-05T19:04:07.332753Z,2055-06-05T19:11:20.567133Z,4.56,344,947,22
313,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-03T18:23:22.714281Z,2055-06-03T19:07:04.779Z,2055-06-03T18:47:25.779Z,1,0,2055-06-03T18:54:39.721357Z,2055-06-03T18:59:57.147267Z,2055-06-03T18:29:34.231172Z,0,2055-06-03T18:29:43.649555Z,2055-06-03T18:39:37.244485Z,,6/3/2055,4.4,2500,1814,594,902,318,0,5,on time,2055-06-03T14:54:39.721357Z,2055-06-03T14:59:57.147267Z,2055-06-03T14:29:34.231172Z,2055-06-03T14:39:37.244485Z,4.17,457,1599,
267,,4050,Doorlanta,Galaxy A,Matt,0,car,2055-06-03T15:33:13.957777Z,2055-06-03T16:18:14.045Z,2055-06-03T16:05:03.045Z,1,0,2055-06-03T15:53:39.125624Z,2055-06-03T16:17:02.877882Z,2055-06-03T15:43:27.375046Z,0,2055-06-03T15:43:34.758203Z,2055-06-03T15:49:50.275246Z,,6/3/2055,4.5,2500,2008,376,229,1403,1,3,,2055-06-03T11:53:39.125624Z,2055-06-03T12:17:02.877882Z,2055-06-03T11:43:27.375046Z,2055-06-03T11:49:50.275246Z,4.22,1551,4625,
778,,4050,Doorlanta,Galaxy A,Hersh,0,car,2055-06-06T22:30:03.440396Z,2055-06-06T23:47:04.953Z,2055-06-06T23:26:15.953Z,1,0,2055-06-06T22:54:38.663215Z,2055-06-06T23:11:02.217272Z,2055-06-06T22:35:27.311664Z,0,2055-06-06T22:35:33.363504Z,2055-06-06T22:51:03.242696Z,,6/6/2055,4.6,2500,2129,930,215,984,1,2,,2055-06-06T18:54:38.663215Z,2055-06-06T19:11:02.217272Z,2055-06-06T18:35:27.311664Z,2055-06-06T18:51:03.242696Z,4.7,212,624,347
1239,4,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-11T14:41:57.118795Z,2055-06-11T15:11:21.177Z,2055-06-11T15:06:14.177Z,1,0,2055-06-11T14:54:10.113765Z,2055-06-11T14:59:02.854949Z,2055-06-11T14:48:14.097972Z,0,2055-06-11T14:48:20.927848Z,2055-06-11T14:53:48.994593Z,,6/11/2055,3.379793039,2500,642,328,22,292,0,2,early,2055-06-11T10:54:10.113765Z,2055-06-11T10:59:02.854949Z,2055-06-11T10:48:14.097972Z,2055-06-11T10:53:48.994593Z,4.58,254,788,9
623,2,4050,Doorlanta,Galaxy A,Joe,0,car,2055-06-05T21:24:45.963697Z,2055-06-05T22:30:40.039Z,2055-06-05T22:11:47.039Z,1,0,2055-06-05T21:40:58.199279Z,2055-06-05T22:04:19.076815Z,2055-06-05T21:25:07.351585Z,0,2055-06-05T21:25:12.12254Z,2055-06-05T21:34:16.713573Z,,6/5/2055,3.918013461,2500,2347,544,402,1401,0,1,early,2055-06-05T17:40:58.199279Z,2055-06-05T18:04:19.076815Z,2055-06-05T17:25:07.351585Z,2055-06-05T17:34:16.713573Z,4.38,196,626,
404,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-04T15:02:38.245792Z,2055-06-04T15:57:07.314Z,2055-06-04T15:38:14.314Z,1,1,2055-06-04T15:36:35.420595Z,2055-06-04T15:41:45.989134Z,2055-06-04T15:16:34.175598Z,0,2055-06-04T15:16:36.804456Z,2055-06-04T15:30:46.31003Z,,6/4/2055,2.969143873,2500,1509,850,349,310,0,4,on time,2055-06-04T11:36:35.420595Z,2055-06-04T11:41:45.989134Z,2055-06-04T11:16:34.175598Z,2055-06-04T11:30:46.31003Z,4.03,505,1721,457
169,,4001,Dashattan,Galaxy A,Samm,0,car,2055-06-02T21:17:34.710308Z,2055-06-02T22:08:20.784Z,2055-06-02T22:03:13.784Z,1,0,2055-06-02T21:50:59.394736Z,2055-06-02T22:33:20.784303Z,2055-06-02T21:19:34.24809Z,0,2055-06-02T21:19:38.378842Z,2055-06-02T21:49:57.698088Z,,6/2/2055,3.8,2500,4422,1819,62,2541,0,3,late,2055-06-02T17:50:59.394736Z,2055-06-02T18:33:20.784303Z,2055-06-02T17:19:34.24809Z,2055-06-02T17:49:57.698088Z,4.03,505,1721,457
172,3,4050,Doorlanta,Galaxy A,Sal,0,car,2055-06-02T21:35:24.020219Z,2055-06-02T22:54:53.073Z,2055-06-02T22:34:46.073Z,1,0,2055-06-02T22:46:30.282041Z,2055-06-02T23:02:20.643314Z,2055-06-02T21:38:27.245216Z,0,2055-06-02T21:38:31.480585Z,2055-06-02T22:38:21.037037Z,,6/2/2055,4.5,2500,5029,3590,489,950,0,3,early,2055-06-02T18:46:30.282041Z,2055-06-02T19:02:20.643314Z,2055-06-02T17:38:27.245216Z,2055-06-02T18:38:21.037037Z,4.46,349,779,
882,5,4050,Doorlanta,Galaxy A,Cate,0,car,2055-06-07T22:28:29.309451Z,2055-06-07T23:30:29.38Z,2055-06-07T23:08:35.38Z,1,0,2055-06-07T22:53:06.991165Z,2055-06-07T23:01:17.38735Z,2055-06-07T22:39:07.51664Z,0,2055-06-07T22:39:11.473497Z,,,6/7/2055,4.4,2500,1326,,,491,0,2,,2055-06-07T18:53:06.991165Z,2055-06-07T19:01:17.38735Z,2055-06-07T18:39:07.51664Z,,4.49,2315,7039,763
23,1,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-01T16:53:41.682573Z,2055-06-01T17:33:41.749Z,2055-06-01T17:21:15.749Z,1,0,2055-06-01T17:16:09.164487Z,2055-06-01T17:26:37.400588Z,2055-06-01T16:53:47.243698Z,0,2055-06-01T16:53:54.342709Z,2055-06-01T17:07:33.640164Z,,6/1/2055,4.6,2500,1963,819,516,628,0,2,on time,2055-06-01T13:16:09.164487Z,2055-06-01T13:26:37.400588Z,2055-06-01T12:53:47.243698Z,2055-06-01T13:07:33.640164Z,4.89,1778,5138,314
917,,4001,Dashattan,Galaxy A,Rojan,0,bicycle,2055-06-08T03:21:51.532199Z,2055-06-08T04:01:42.605Z,2055-06-08T03:47:49.605Z,1,0,2055-06-08T03:40:39.721624Z,2055-06-08T03:52:38.505574Z,2055-06-08T03:24:54.090655Z,0,2055-06-08T03:25:09.532941Z,2055-06-08T03:40:04.744513Z,,6/7/2055,4.6,2500,1649,895,35,719,0,4,late,2055-06-07T23:40:39.721624Z,2055-06-07T23:52:38.505574Z,2055-06-07T23:24:54.090655Z,2055-06-07T23:40:04.744513Z,4.58,254,788,9
1080,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-09T23:12:01.649477Z,2055-06-09T23:59:22.712Z,2055-06-09T23:40:29.712Z,1,0,2055-06-09T23:57:53.639183Z,2055-06-10T00:11:26.17545Z,2055-06-09T23:13:54.646755Z,0,2055-06-09T23:14:07.968402Z,2055-06-09T23:58:35.440946Z,,6/9/2055,4.6,2500,3439,2668,,813,1,3,,2055-06-09T19:57:53.639183Z,2055-06-09T20:11:26.17545Z,2055-06-09T19:13:54.646755Z,2055-06-09T19:58:35.440946Z,4.17,457,1599,
1330,4,4001,Dashattan,Galaxy A,Mike,0,bicycle,2055-06-11T22:56:34.495359Z,2055-06-11T23:47:27.555Z,2055-06-11T23:27:20.555Z,1,0,2055-06-11T23:14:59.613884Z,2055-06-11T23:30:47.963899Z,2055-06-11T23:03:34.879782Z,0,2055-06-11T23:03:46.840277Z,2055-06-11T23:11:38.063111Z,,6/11/2055,4.6,2500,1621,472,201,948,0,4,on time,2055-06-11T19:14:59.613884Z,2055-06-11T19:30:47.963899Z,2055-06-11T19:03:34.879782Z,2055-06-11T19:11:38.063111Z,4.63,242,736,
1512,,4001,Dashattan,Galaxy A,Arya,0,bicycle,2055-06-13T00:02:23.608421Z,2055-06-13T01:16:42.684Z,2055-06-13T00:53:24.684Z,1,0,2055-06-13T01:07:46.324614Z,2055-06-13T01:21:11.124571Z,2055-06-13T00:03:35.141369Z,0,2055-06-13T00:04:00.125174Z,2055-06-13T00:21:17.293555Z,,6/12/2055,4.3,2500,4631,1037,2789,805,0,4,,2055-06-12T21:07:46.324614Z,2055-06-12T21:21:11.124571Z,2055-06-12T20:03:35.141369Z,2055-06-12T20:21:17.293555Z,4.17,457,1599,
370,5,4050,Doorlanta,Galaxy A,Jagar,0,car,2055-06-03T23:52:00.088542Z,2055-06-04T00:56:42.141Z,2055-06-04T00:37:03.141Z,1,0,2055-06-04T00:11:28.495461Z,2055-06-04T00:22:30.36716Z,2055-06-03T23:52:07.433332Z,0,2055-06-03T23:52:12.383121Z,2055-06-03T23:59:15.289665Z,,6/3/2055,3.075407478,2500,1818,423,733,662,0,3,early,2055-06-03T20:11:28.495461Z,2055-06-03T20:22:30.36716Z,2055-06-03T19:52:07.433332Z,2055-06-03T19:59:15.289665Z,4.89,1778,5138,314
